380,0.00051974
380.01,0.00051971
380.02,0.00051968
380.03,0.00051964
380.04,0.00051961
380.05,0.00051958
380.06,0.00051954
380.07,0.00051951
380.08,0.00051948
380.09,0.00051944
380.1,0.00051941
380.11,0.00051938
380.12,0.00051934
380.13,0.00051931
380.14,0.00051928
380.15,0.00051924
380.16,0.00051921
380.17,0.00051918
380.18,0.00051914
380.19,0.00051911
380.2,0.00051908
380.21,0.00051905
380.22,0.00051901
380.23,0.00051898
380.24,0.00051895
380.25,0.00051891
380.26,0.00051888
380.27,0.00051885
380.28,0.00051881
380.29,0.00051878
380.3,0.00051875
380.31,0.00051872
380.32,0.00051868
380.33,0.00051865
380.34,0.00051862
380.35,0.00051858
380.36,0.00051855
380.37,0.00051852
380.38,0.00051849
380.39,0.00051845
380.4,0.00051842
380.41,0.00051839
380.42,0.00051835
380.43,0.00051832
380.44,0.00051829
380.45,0.00051826
380.46,0.00051822
380.47,0.00051819
380.48,0.00051816
380.49,0.00051813
380.5,0.00051809
380.51,0.00051806
380.52,0.00051803
380.53,0.000518
380.54,0.00051796
380.55,0.00051793
380.56,0.0005179
380.57,0.00051787
380.58,0.00051783
380.59,0.0005178
380.6,0.00051777
380.61,0.00051774
380.62,0.00051771
380.63,0.00051767
380.64,0.00051764
380.65,0.00051761
380.66,0.00051758
380.67,0.00051754
380.68,0.00051751
380.69,0.00051748
380.7,0.00051745
380.71,0.00051742
380.72,0.00051738
380.73,0.00051735
380.74,0.00051732
380.75,0.00051729
380.76,0.00051725
380.77,0.00051722
380.78,0.00051719
380.79,0.00051716
380.8,0.00051713
380.81,0.0005171
380.82,0.00051706
380.83,0.00051703
380.84,0.000517
380.85,0.00051697
380.86,0.00051694
380.87,0.0005169
380.88,0.00051687
380.89,0.00051684
380.9,0.00051681
380.91,0.00051678
380.92,0.00051675
380.93,0.00051671
380.94,0.00051668
380.95,0.00051665
380.96,0.00051662
380.97,0.00051659
380.98,0.00051656
380.99,0.00051652
381,0.00051649
381.01,0.00051646
381.02,0.00051643
381.03,0.0005164
381.04,0.00051637
381.05,0.00051634
381.06,0.0005163
381.07,0.00051627
381.08,0.00051624
381.09,0.00051621
381.1,0.00051618
381.11,0.00051615
381.12,0.00051612
381.13,0.00051608
381.14,0.00051605
381.15,0.00051602
381.16,0.00051599
381.17,0.00051596
381.18,0.00051593
381.19,0.0005159
381.2,0.00051587
381.21,0.00051584
381.22,0.0005158
381.23,0.00051577
381.24,0.00051574
381.25,0.00051571
381.26,0.00051568
381.27,0.00051565
381.28,0.00051562
381.29,0.00051559
381.3,0.00051556
381.31,0.00051553
381.32,0.00051549
381.33,0.00051546
381.34,0.00051543
381.35,0.0005154
381.36,0.00051537
381.37,0.00051534
381.38,0.00051531
381.39,0.00051528
381.4,0.00051525
381.41,0.00051522
381.42,0.00051519
381.43,0.00051516
381.44,0.00051513
381.45,0.0005151
381.46,0.00051506
381.47,0.00051503
381.48,0.000515
381.49,0.00051497
381.5,0.00051494
381.51,0.00051491
381.52,0.00051488
381.53,0.00051485
381.54,0.00051482
381.55,0.00051479
381.56,0.00051476
381.57,0.00051473
381.58,0.0005147
381.59,0.00051467
381.6,0.00051464
381.61,0.00051461
381.62,0.00051458
381.63,0.00051455
381.64,0.00051452
381.65,0.00051449
381.66,0.00051446
381.67,0.00051443
381.68,0.0005144
381.69,0.00051437
381.7,0.00051434
381.71,0.00051431
381.72,0.00051428
381.73,0.00051425
381.74,0.00051422
381.75,0.00051419
381.76,0.00051416
381.77,0.00051413
381.78,0.0005141
381.79,0.00051407
381.8,0.00051404
381.81,0.00051401
381.82,0.00051398
381.83,0.00051395
