m0,c0,r0,k1,k2,inhMWS,fB0,fD0,fE0,dens_R,dens_C,dens_CS,dens_M
0.966558530523205,0.0530957213827595,0.163397903493351,1,10,1,1.5,0.428535475226246,0.962012309726988,0.4,0.38,0.3,4e-05
