m0,c0,r0,k1,k2,inhMWS,fB0,fD0,fE0,dens_R,dens_C,dens_CS,dens_M
1.18619674784848,0.0300685266048159,0.10181710267494,1,10,1,1.5,8.8211650149495e-05,0.752494562633581,0.4,0.38,0.3,4e-05
