Wavelength,Melatonin CA%,Standard Deviation,Fit,Residual,Residual ABS,Variance in,Weights normalized
422,0.574267208255571,0,0.576276553717925,0.00200934546235376,0.00200934546235376,1,1
456,1,0,0.906256417142582,-0.0937435828574179,0.0937435828574179,1,1
472,0.690196508947195,0,0.985367567888915,0.29517105894172,0.29517105894172,1,1
496,0.365133384564716,0,0.966554063997238,0.601420679432521,0.601420679432521,1,1
520,0.220221758700187,0,0.730684874281606,0.510463115581419,0.510463115581419,1,1
548,0,0,0.29002493290568,0.29002493290568,0.29002493290568,1,1
