Wavelength,Spectrum Fit
380,0.212737554872025
381,0.212538697510698
382,0.212472144559123
383,0.212545334965162
384,0.212765450094533
385,0.213139383524435
386,0.213673711143336
387,0.214374661741555
388,0.215248088282535
389,0.216299440048493
390,0.217533735861139
391,0.218955538548199
392,0.220568930910882
393,0.222377493310213
394,0.224384283114342
395,0.226591816168157
396,0.229002050459306
397,0.23161637219903
398,0.234435584491064
399,0.237459898857099
400,0.240688930794109
401,0.244121701133513
402,0.24775664917315
403,0.251591680401611
404,0.25562430294674
405,0.259852048411057
406,0.264273377919919
407,0.268890954572708
408,0.27371999052651
409,0.278797965312256
410,0.284262875624955
411,0.290302125951098
412,0.297448968752563
413,0.306640647490115
414,0.318892469029691
415,0.335061816192771
416,0.355996410655358
417,0.380778376873871
418,0.408519954132742
419,0.437604180034691
420,0.467466381957174
421,0.495931327820165
422,0.524638917015381
423,0.552557938111053
424,0.580593071108263
425,0.608702993838055
426,0.636868618200484
427,0.666972109691296
428,0.696181045261561
429,0.724483622661487
430,0.751872214610154
431,0.776458769288167
432,0.800119256531995
433,0.821908599882145
434,0.842771004353874
435,0.86364401411046
436,0.885477599808177
437,0.906359342414401
438,0.92725801553668
439,0.945316911278055
440,0.960529105844084
441,0.971006532927266
442,0.978658621381032
443,0.983456210647542
444,0.987306254807192
445,0.990202121758429
446,0.994134133812056
447,0.997970491348215
448,1
449,0.999196126085071
450,0.993553937630742
451,0.984222864368266
452,0.970076481531378
453,0.954134173761316
454,0.936231609405018
455,0.919394561503666
456,0.903491015903635
457,0.887716358501819
458,0.873879863019891
459,0.860124432493225
460,0.847358904070665
461,0.833840224033584
462,0.820291890120244
463,0.80695972077895
464,0.791001494423298
465,0.774423775106937
466,0.756383605413314
467,0.737161505811303
468,0.717158397807762
469,0.697587545617196
470,0.678982336141332
471,0.662757906156188
472,0.649162065109201
473,0.63838519598944
474,0.630433714955644
475,0.625154499791367
476,0.621728207389206
477,0.619837084487349
478,0.61881136241237
479,0.618278771695249
480,0.618000134709244
481,0.617829084646413
482,0.617628246218001
483,0.617337192069646
484,0.616909103486809
485,0.616326719823305
486,0.615569645312084
487,0.614624603092765
488,0.613479884696903
489,0.612129709556924
490,0.610567544020239
491,0.608788332182927
492,0.606786061350683
493,0.604556932366406
494,0.602096814471347
495,0.599401664359348
496,0.596468028502318
497,0.593292296772343
498,0.589871265909272
499,0.586201991087625
500,0.582281637699304
